Rule,Antecedents,Consequents,Support,Confidence,Lift
Blueberry Whole Milk Yogurt Pouch => Yotoddler Organic Pear Spinach Mango Yogurt,Blueberry Whole Milk Yogurt Pouch,Yotoddler Organic Pear Spinach Mango Yogurt,0.0003101648168118874,0.36879432624113473,339.72198581560286
Yotoddler Organic Pear Spinach Mango Yogurt => Blueberry Whole Milk Yogurt Pouch,Yotoddler Organic Pear Spinach Mango Yogurt,Blueberry Whole Milk Yogurt Pouch,0.0003101648168118874,0.2857142857142857,339.7219858156028
Almond Milk Blueberry Yogurt => Vanilla Almond Milk Yogurt,Almond Milk Blueberry Yogurt,Vanilla Almond Milk Yogurt,0.0003173224664306233,0.35092348284960423,310.95826895078295
Vanilla Almond Milk Yogurt => Almond Milk Blueberry Yogurt,Vanilla Almond Milk Yogurt,Almond Milk Blueberry Yogurt,0.0003173224664306233,0.28118393234672306,310.95826895078295
Almond Milk Strawberry Yogurt => Vanilla Almond Milk Yogurt,Almond Milk Strawberry Yogurt,Vanilla Almond Milk Yogurt,0.0003495318897149347,0.33833718244803695,299.8053698812064
Vanilla Almond Milk Yogurt => Almond Milk Strawberry Yogurt,Vanilla Almond Milk Yogurt,Almond Milk Strawberry Yogurt,0.0003495318897149347,0.3097251585623679,299.8053698812064
"Lowfat Blueberry Yogurt => Yogurt, Lowfat, Strawberry",Lowfat Blueberry Yogurt,"Yogurt, Lowfat, Strawberry",0.0003793554297930008,0.4228723404255319,285.63953229207743
"Yogurt, Lowfat, Strawberry => Lowfat Blueberry Yogurt","Yogurt, Lowfat, Strawberry",Lowfat Blueberry Yogurt,0.0003793554297930008,0.25624496373892025,285.63953229207743
Organic Greek Lowfat Yogurt With Blueberries => Organic Greek Lowfat Yogurt With Strawberries,Organic Greek Lowfat Yogurt With Blueberries,Organic Greek Lowfat Yogurt With Strawberries,0.00044138839315537823,0.4166666666666667,278.7523277467412
Organic Greek Lowfat Yogurt With Strawberries => Organic Greek Lowfat Yogurt With Blueberries,Organic Greek Lowfat Yogurt With Strawberries,Organic Greek Lowfat Yogurt With Blueberries,0.00044138839315537823,0.29529130087789307,278.7523277467412
Broccoli & Apple Stage 2 Baby Food => Spinach Peas & Pear Stage 2 Baby Food,Broccoli & Apple Stage 2 Baby Food,Spinach Peas & Pear Stage 2 Baby Food,0.00041872250269604804,0.3502994011976048,256.68127381600436
Spinach Peas & Pear Stage 2 Baby Food => Broccoli & Apple Stage 2 Baby Food,Spinach Peas & Pear Stage 2 Baby Food,Broccoli & Apple Stage 2 Baby Food,0.00041872250269604804,0.3068181818181818,256.68127381600436
"Organic Raspberry Lowfat Yogurt => Yogurt, Lowfat, Strawberry",Organic Raspberry Lowfat Yogurt,"Yogurt, Lowfat, Strawberry",0.0003829342546023687,0.35508849557522126,239.85326563647646
"Yogurt, Lowfat, Strawberry => Organic Raspberry Lowfat Yogurt","Yogurt, Lowfat, Strawberry",Organic Raspberry Lowfat Yogurt,0.0003829342546023687,0.2586623690572119,239.8532656364764
Organic Nonfat Greek Yogurt With Peaches => Organic Greek Nonfat Yogurt With Mixed Berries,Organic Nonfat Greek Yogurt With Peaches,Organic Greek Nonfat Yogurt With Mixed Berries,0.0004449672179647462,0.3489242282507016,224.30262213983596
Organic Greek Nonfat Yogurt With Mixed Berries => Organic Nonfat Greek Yogurt With Peaches,Organic Greek Nonfat Yogurt With Mixed Berries,Organic Nonfat Greek Yogurt With Peaches,0.0004449672179647462,0.2860429447852761,224.30262213983596
"Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage => Juice Beverage, Cold Pressed, Kale Apple Ginger Romaine Spinach Cucumber Celery Parsley Lemon",Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,"Juice Beverage, Cold Pressed, Kale Apple Ginger Romaine Spinach Cucumber Celery Parsley Lemon",0.0003531107145243026,0.3920529801324503,222.35717140578373
"Juice Beverage, Cold Pressed, Kale Apple Ginger Romaine Spinach Cucumber Celery Parsley Lemon => Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage","Juice Beverage, Cold Pressed, Kale Apple Ginger Romaine Spinach Cucumber Celery Parsley Lemon",Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,0.0003531107145243026,0.20027063599458728,222.35717140578373
Mixed Berries Whole Milk Icelandic Style Skyr Yogurt => Strawberry Rhubarb Yogurt,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,Strawberry Rhubarb Yogurt,0.000505807239724001,0.3271604938271605,222.0622382166242
Strawberry Rhubarb Yogurt => Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,Strawberry Rhubarb Yogurt,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,0.000505807239724001,0.34331983805668015,222.06223821662417
Spinach Peas & Pear Stage 2 Baby Food => Baby Food Stage 2 Blueberry Pear & Purple Carrot,Spinach Peas & Pear Stage 2 Baby Food,Baby Food Stage 2 Blueberry Pear & Purple Carrot,0.00048194840766154813,0.3531468531468531,214.35937270549869
Baby Food Stage 2 Blueberry Pear & Purple Carrot => Spinach Peas & Pear Stage 2 Baby Food,Baby Food Stage 2 Blueberry Pear & Purple Carrot,Spinach Peas & Pear Stage 2 Baby Food,0.00048194840766154813,0.29254163649529324,214.35937270549869
Non-Fat Blueberry on the Bottom Greek Yogurt => Non-Fat Greek Yogurt With Strawberries on the Bottom,Non-Fat Blueberry on the Bottom Greek Yogurt,Non-Fat Greek Yogurt With Strawberries on the Bottom,0.0003745836633805102,0.3500557413600892,212.63704780831438
Non-Fat Greek Yogurt With Strawberries on the Bottom => Non-Fat Blueberry on the Bottom Greek Yogurt,Non-Fat Greek Yogurt With Strawberries on the Bottom,Non-Fat Blueberry on the Bottom Greek Yogurt,0.0003745836633805102,0.22753623188405797,212.63704780831435
Lemon Fruit & Nut Food Bar => Blueberry Muffin Bar,Lemon Fruit & Nut Food Bar,Blueberry Muffin Bar,0.00030539305039939684,0.2853957636566332,206.95241732341177
Blueberry Muffin Bar => Lemon Fruit & Nut Food Bar,Blueberry Muffin Bar,Lemon Fruit & Nut Food Bar,0.00030539305039939684,0.22145328719723184,206.95241732341177
Vitamin Water Zero Rise Orange => Vitamin Water Zero Squeezed Lemonade,Vitamin Water Zero Rise Orange,Vitamin Water Zero Squeezed Lemonade,0.0003256730576524818,0.3019911504424779,204.4816718372482
Vitamin Water Zero Squeezed Lemonade => Vitamin Water Zero Rise Orange,Vitamin Water Zero Squeezed Lemonade,Vitamin Water Zero Rise Orange,0.0003256730576524818,0.22051696284329564,204.4816718372482
Goo Berry Pie Probugs Kefir => Organic Strawana Probugs Kefir,Goo Berry Pie Probugs Kefir,Organic Strawana Probugs Kefir,0.00030539305039939684,0.2647362978283351,200.65000719961256
Organic Strawana Probugs Kefir => Goo Berry Pie Probugs Kefir,Organic Strawana Probugs Kefir,Goo Berry Pie Probugs Kefir,0.00030539305039939684,0.2314647377938517,200.65000719961253
"Peach,  Apricot & Banana Stage 2 Baby Food => Baby Food Stage 2 Blueberry Pear & Purple Carrot","Peach,  Apricot & Banana Stage 2 Baby Food",Baby Food Stage 2 Blueberry Pear & Purple Carrot,0.00033283070727121766,0.3290094339622642,199.70801169510747
"Baby Food Stage 2 Blueberry Pear & Purple Carrot => Peach,  Apricot & Banana Stage 2 Baby Food",Baby Food Stage 2 Blueberry Pear & Purple Carrot,"Peach,  Apricot & Banana Stage 2 Baby Food",0.00033283070727121766,0.20202751629254165,199.70801169510747
Cherry Pie Fruit & Nut Bar => Apple Pie Fruit & Nut Food Bar,Cherry Pie Fruit & Nut Bar,Apple Pie Fruit & Nut Food Bar,0.0005248943053739633,0.3767123287671233,189.88838458306904
Apple Pie Fruit & Nut Food Bar => Cherry Pie Fruit & Nut Bar,Apple Pie Fruit & Nut Food Bar,Cherry Pie Fruit & Nut Bar,0.0005248943053739633,0.26458208057727,189.88838458306904
Broccoli & Apple Stage 2 Baby Food => Baby Food Stage 2 Blueberry Pear & Purple Carrot,Broccoli & Apple Stage 2 Baby Food,Baby Food Stage 2 Blueberry Pear & Purple Carrot,0.000368618955364897,0.3083832335329341,187.18795284160137
Baby Food Stage 2 Blueberry Pear & Purple Carrot => Broccoli & Apple Stage 2 Baby Food,Baby Food Stage 2 Blueberry Pear & Purple Carrot,Broccoli & Apple Stage 2 Baby Food,0.000368618955364897,0.22375090514120202,187.18795284160137
Mixed Berries Whole Milk Icelandic Style Skyr Yogurt => Vanilla Skyr Style Yogurt,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,Vanilla Skyr Style Yogurt,0.0004914919404865293,0.31790123456790126,185.57462429932255
Vanilla Skyr Style Yogurt => Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,Vanilla Skyr Style Yogurt,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,0.0004914919404865293,0.28690807799442897,185.57462429932255
Organic Nonfat Greek Yogurt With Peaches => Organic Greek Lowfat Yogurt With Strawberries,Organic Nonfat Greek Yogurt With Peaches,Organic Greek Lowfat Yogurt With Strawberries,0.00034118129849307615,0.2675397567820393,178.98559192269704
Organic Greek Lowfat Yogurt With Strawberries => Organic Nonfat Greek Yogurt With Peaches,Organic Greek Lowfat Yogurt With Strawberries,Organic Nonfat Greek Yogurt With Peaches,0.00034118129849307615,0.22825219473264166,178.985591922697
Non Fat Black Cherry on the Bottom Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0005129648893427369,0.324773413897281,171.87238701211513
Blueberry on the Bottom Nonfat Greek Yogurt => Non Fat Black Cherry on the Bottom Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,0.0005129648893427369,0.27146464646464646,171.8723870121151
Blueberry Muffin Bar => Cherry Pie Fruit & Nut Bar,Blueberry Muffin Bar,Cherry Pie Fruit & Nut Bar,0.0003244801160493591,0.23529411764705882,168.86865431103948
Cherry Pie Fruit & Nut Bar => Blueberry Muffin Bar,Cherry Pie Fruit & Nut Bar,Blueberry Muffin Bar,0.0003244801160493591,0.2328767123287671,168.86865431103948
Blueberry on the Bottom Nonfat Greek Yogurt => Strawberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,0.0007312732027141808,0.3869949494949495,159.56907739470455
Strawberry on the Bottom Nonfat Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0007312732027141808,0.3015248401377275,159.56907739470455
Raspberry on the Bottom Nonfat Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0004962637068990198,0.29357798165137616,155.36354369381894
Blueberry on the Bottom Nonfat Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.0004962637068990198,0.26262626262626265,155.36354369381894
Blueberry Muffin Bar => Apple Pie Fruit & Nut Food Bar,Blueberry Muffin Bar,Apple Pie Fruit & Nut Food Bar,0.0004211083859022933,0.305363321799308,153.92367984652742
Apple Pie Fruit & Nut Food Bar => Blueberry Muffin Bar,Apple Pie Fruit & Nut Food Bar,Blueberry Muffin Bar,0.0004211083859022933,0.21226698737221888,153.92367984652742
Peach on the Bottom Nonfat Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0006883273050017656,0.27820636451301833,147.22877521599798
Blueberry on the Bottom Nonfat Greek Yogurt => Peach on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,0.0006883273050017656,0.36426767676767674,147.22877521599796
Non Fat Black Cherry on the Bottom Greek Yogurt => Peach on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,0.0005606825534676427,0.3549848942598187,143.47688399315945
Peach on the Bottom Nonfat Greek Yogurt => Non Fat Black Cherry on the Bottom Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,0.0005606825534676427,0.2266152362584378,143.47688399315942
Lemon Fruit & Nut Food Bar => Apple Pie Fruit & Nut Food Bar,Lemon Fruit & Nut Food Bar,Apple Pie Fruit & Nut Food Bar,0.0003042001087962742,0.2842809364548495,143.29673777293323
Apple Pie Fruit & Nut Food Bar => Lemon Fruit & Nut Food Bar,Apple Pie Fruit & Nut Food Bar,Lemon Fruit & Nut Food Bar,0.0003042001087962742,0.153337342152736,143.2967377729332
Low-Fat Mango on the Bottom Greek Yogurt => Peach on the Bottom Nonfat Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,0.0003531107145243026,0.3532219570405728,142.76434454998008
Peach on the Bottom Nonfat Greek Yogurt => Low-Fat Mango on the Bottom Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,0.0003531107145243026,0.14271938283510124,142.76434454998008
Organic Greek Lowfat Yogurt With Strawberries => Organic Greek Nonfat Yogurt With Mixed Berries,Organic Greek Lowfat Yogurt With Strawberries,Organic Greek Nonfat Yogurt With Mixed Berries,0.00033163776566809503,0.22186751795690343,142.62542413544915
Organic Greek Nonfat Yogurt With Mixed Berries => Organic Greek Lowfat Yogurt With Strawberries,Organic Greek Nonfat Yogurt With Mixed Berries,Organic Greek Lowfat Yogurt With Strawberries,0.00033163776566809503,0.21319018404907975,142.62542413544915
Fat Free Blueberry Yogurt => Fat Free Strawberry Yogurt,Fat Free Blueberry Yogurt,Fat Free Strawberry Yogurt,0.0004867201740740387,0.31312356101304684,136.92238328066807
Fat Free Strawberry Yogurt => Fat Free Blueberry Yogurt,Fat Free Strawberry Yogurt,Fat Free Blueberry Yogurt,0.0004867201740740387,0.21283255086071987,136.92238328066807
Raspberry on the Bottom Nonfat Greek Yogurt => Peach on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,0.0005439813710239257,0.32180663373323926,130.06697975880428
Peach on the Bottom Nonfat Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.0005439813710239257,0.21986499517839922,130.06697975880428
Peach on the Bottom Nonfat Greek Yogurt => Strawberry on the Bottom Nonfat Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,0.0007610967427922468,0.3076181292189007,126.83974592796487
Strawberry on the Bottom Nonfat Greek Yogurt => Peach on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,Peach on the Bottom Nonfat Greek Yogurt,0.0007610967427922468,0.31382193802262665,126.83974592796486
Raspberry on the Bottom Nonfat Greek Yogurt => Strawberry on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,0.0005189295973583501,0.30698659139026113,126.57934483284106
Strawberry on the Bottom Nonfat Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.0005189295973583501,0.21396950319724545,126.57934483284104
Low-Fat Strawberry Banana on the Bottom Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.000314936583224378,0.236983842010772,125.41352483542788
Blueberry on the Bottom Nonfat Greek Yogurt => Low-Fat Strawberry Banana on the Bottom Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,0.000314936583224378,0.16666666666666666,125.41352483542788
Blueberry Yoghurt => Raspberry Yoghurt,Blueberry Yoghurt,Raspberry Yoghurt,0.0007849555748546997,0.28484848484848485,124.68837091542053
Raspberry Yoghurt => Blueberry Yoghurt,Raspberry Yoghurt,Blueberry Yoghurt,0.0007849555748546997,0.34360313315926894,124.68837091542052
Peach-Pear Sparkling Water => Passionfruit Sparkling Water,Peach-Pear Sparkling Water,Passionfruit Sparkling Water,0.0003399883568899535,0.3064516129032258,122.38559068066206
Passionfruit Sparkling Water => Peach-Pear Sparkling Water,Passionfruit Sparkling Water,Peach-Pear Sparkling Water,0.0003399883568899535,0.13577894235350166,122.38559068066206
Non Fat Black Cherry on the Bottom Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.00032209423284311386,0.2039274924471299,120.63872655518766
Raspberry on the Bottom Nonfat Greek Yogurt => Non Fat Black Cherry on the Bottom Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,0.00032209423284311386,0.19054340155257588,120.63872655518766
Kiwi Sandia Sparkling Water => Curate Melon Pomelo Sparking Water,Kiwi Sandia Sparkling Water,Curate Melon Pomelo Sparking Water,0.0004747907580428123,0.20729166666666668,119.59059990823584
Curate Melon Pomelo Sparking Water => Kiwi Sandia Sparkling Water,Curate Melon Pomelo Sparking Water,Kiwi Sandia Sparkling Water,0.0004747907580428123,0.27391603578802476,119.59059990823583
Fat Free Blueberry Yogurt => Total 0% Raspberry Yogurt,Fat Free Blueberry Yogurt,Total 0% Raspberry Yogurt,0.0005451743126270483,0.35072908672294706,119.27122399704848
Total 0% Raspberry Yogurt => Fat Free Blueberry Yogurt,Total 0% Raspberry Yogurt,Fat Free Blueberry Yogurt,0.0005451743126270483,0.18539553752535498,119.27122399704848
Pineapple Strawberry Sparkling Water => Curate Cherry Lime Sparkling Water,Pineapple Strawberry Sparkling Water,Curate Cherry Lime Sparkling Water,0.0003042001087962742,0.3240152477763659,104.66678907977172
Blackberry Cucumber Sparkling Water => Kiwi Sandia Sparkling Water,Blackberry Cucumber Sparkling Water,Kiwi Sandia Sparkling Water,0.000733659085920426,0.2391135303265941,104.39597103421463
Kiwi Sandia Sparkling Water => Blackberry Cucumber Sparkling Water,Kiwi Sandia Sparkling Water,Blackberry Cucumber Sparkling Water,0.000733659085920426,0.3203125,104.39597103421461
Beer => India Pale Ale,Beer,India Pale Ale,0.000385320137808614,0.16683884297520662,100.25447732456531
India Pale Ale => Beer,India Pale Ale,Beer,0.000385320137808614,0.23154121863799282,100.2544773245653
Birthday Cake Light Ice Cream => Mint Chip,Birthday Cake Light Ice Cream,Mint Chip,0.00039844249544296307,0.1953216374269006,100.01899638119939
Mint Chip => Birthday Cake Light Ice Cream,Mint Chip,Birthday Cake Light Ice Cream,0.00039844249544296307,0.20403176542455712,100.01899638119937
Blueberry Yoghurt => Strawberry Rhubarb Yoghurt,Blueberry Yoghurt,Strawberry Rhubarb Yoghurt,0.0007777979252359639,0.28225108225108225,99.3286822888838
Strawberry Rhubarb Yoghurt => Blueberry Yoghurt,Strawberry Rhubarb Yoghurt,Blueberry Yoghurt,0.0007777979252359639,0.27371956339210746,99.3286822888838
Fat Free Strawberry Yogurt => Total 0% Raspberry Yogurt,Fat Free Strawberry Yogurt,Total 0% Raspberry Yogurt,0.0006632755313361901,0.29003651538862807,98.631711779202
Total 0% Raspberry Yogurt => Fat Free Strawberry Yogurt,Total 0% Raspberry Yogurt,Fat Free Strawberry Yogurt,0.0006632755313361901,0.2255578093306288,98.631711779202
Non Fat Black Cherry on the Bottom Greek Yogurt => Strawberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,0.0003698118969680196,0.23413897280966767,96.54218981963761
Strawberry on the Bottom Nonfat Greek Yogurt => Non Fat Black Cherry on the Bottom Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,0.0003698118969680196,0.15248401377274964,96.54218981963761
Curate Melon Pomelo Sparking Water => Blackberry Cucumber Sparkling Water,Curate Melon Pomelo Sparking Water,Blackberry Cucumber Sparkling Water,0.0005070001813271236,0.2924982794218858,95.33078448728914
Blackberry Cucumber Sparkling Water => Curate Melon Pomelo Sparking Water,Blackberry Cucumber Sparkling Water,Curate Melon Pomelo Sparking Water,0.0005070001813271236,0.16524105754276827,95.33078448728912
Non Fat Raspberry Yogurt => Icelandic Style Skyr Blueberry Non-fat Yogurt,Non Fat Raspberry Yogurt,Icelandic Style Skyr Blueberry Non-fat Yogurt,0.0013372875371004838,0.39154732797764585,92.40428753937313
Icelandic Style Skyr Blueberry Non-fat Yogurt => Non Fat Raspberry Yogurt,Icelandic Style Skyr Blueberry Non-fat Yogurt,Non Fat Raspberry Yogurt,0.0013372875371004838,0.31559684684684686,92.40428753937312
Nonfat Icelandic Style Strawberry Yogurt => Icelandic Style Skyr Blueberry Non-fat Yogurt,Nonfat Icelandic Style Strawberry Yogurt,Icelandic Style Skyr Blueberry Non-fat Yogurt,0.0009126003263888226,0.38891713268937467,91.78356737520438
Icelandic Style Skyr Blueberry Non-fat Yogurt => Nonfat Icelandic Style Strawberry Yogurt,Icelandic Style Skyr Blueberry Non-fat Yogurt,Nonfat Icelandic Style Strawberry Yogurt,0.0009126003263888226,0.21537162162162163,91.78356737520438
Non Fat Acai & Mixed Berries Yogurt => Icelandic Style Skyr Blueberry Non-fat Yogurt,Non Fat Acai & Mixed Berries Yogurt,Icelandic Style Skyr Blueberry Non-fat Yogurt,0.0008887414943263697,0.38781884435190006,91.52437380118276
Icelandic Style Skyr Blueberry Non-fat Yogurt => Non Fat Acai & Mixed Berries Yogurt,Icelandic Style Skyr Blueberry Non-fat Yogurt,Non Fat Acai & Mixed Berries Yogurt,0.0008887414943263697,0.209740990990991,91.52437380118276
Non Fat Raspberry Yogurt => Nonfat Icelandic Style Strawberry Yogurt,Non Fat Raspberry Yogurt,Nonfat Icelandic Style Strawberry Yogurt,0.0007276943779048128,0.21306322039818373,90.79981056627508
Nonfat Icelandic Style Strawberry Yogurt => Non Fat Raspberry Yogurt,Nonfat Icelandic Style Strawberry Yogurt,Non Fat Raspberry Yogurt,0.0007276943779048128,0.3101169293340112,90.79981056627507
