Rule,Antecedents,Consequents,Support,Confidence,Lift
"Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack => Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack","Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack",Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack,0.0003945158675005791,0.3782845810609817,470.18536781827476
"Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack => Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack",Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack,"Mighty 4 Sweet Potato, Blueberry, Millet & Greek Yogurt Tots Snack",0.0003945158675005791,0.4903598971722365,470.1853678182747
Sweet Potatoes Stage 2 => Organic Stage 2 Carrots Baby Food,Sweet Potatoes Stage 2,Organic Stage 2 Carrots Baby Food,0.0003128205764585195,0.3954248366013072,451.45098039215685
Organic Stage 2 Carrots Baby Food => Sweet Potatoes Stage 2,Organic Stage 2 Carrots Baby Food,Sweet Potatoes Stage 2,0.0003128205764585195,0.35714285714285715,451.45098039215685
Cream Top Blueberry Yogurt => Cream Top Strawberry on the Bottom Yogurt,Cream Top Blueberry Yogurt,Cream Top Strawberry on the Bottom Yogurt,0.0003200593997154108,0.5536672629695886,447.0986827805393
Cream Top Strawberry on the Bottom Yogurt => Cream Top Blueberry Yogurt,Cream Top Strawberry on the Bottom Yogurt,Cream Top Blueberry Yogurt,0.0003200593997154108,0.25845511482254696,447.0986827805393
"Fiber & Protein Organic Pears, Raspberries, Butternut Squash & Carrots Snack => Organic Fiber & Protein Pear Blueberry & Spinach Baby Food","Fiber & Protein Organic Pears, Raspberries, Butternut Squash & Carrots Snack",Organic Fiber & Protein Pear Blueberry & Spinach Baby Food,0.00043846586584599096,0.4988235294117647,440.3161510994175
"Organic Fiber & Protein Pear Blueberry & Spinach Baby Food => Fiber & Protein Organic Pears, Raspberries, Butternut Squash & Carrots Snack",Organic Fiber & Protein Pear Blueberry & Spinach Baby Food,"Fiber & Protein Organic Pears, Raspberries, Butternut Squash & Carrots Snack",0.00043846586584599096,0.38703788224554997,440.3161510994174
Unsweetened Blackberry Water => Raspberry Essence Water,Unsweetened Blackberry Water,Raspberry Essence Water,0.0004224370429200172,0.34959349593495936,424.1652538482725
Raspberry Essence Water => Unsweetened Blackberry Water,Raspberry Essence Water,Unsweetened Blackberry Water,0.0004224370429200172,0.5125470514429109,424.16525384827247
"Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack => Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack",Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack,"Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack",0.00031126940004632845,0.38688946015424164,420.60168980869355
"Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack => Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack","Mighty 4 Kale, Strawberry, Amaranth & Greek Yogurt Tots Snack",Mighty 4 Purple Carrot Blackberry Quinoa & Greek Yogurt Tots Snack,0.00031126940004632845,0.33839235525576167,420.60168980869355
Pear Kiwi & Kale Baby Food => Organic Fiber & Protein Pear Blueberry & Spinach Baby Food,Pear Kiwi & Kale Baby Food,Organic Fiber & Protein Pear Blueberry & Spinach Baby Food,0.00032316175253979283,0.44802867383512546,395.47906145865545
Organic Fiber & Protein Pear Blueberry & Spinach Baby Food => Pear Kiwi & Kale Baby Food,Organic Fiber & Protein Pear Blueberry & Spinach Baby Food,Pear Kiwi & Kale Baby Food,0.00032316175253979283,0.28525787311729806,395.47906145865545
Organic Blended Raspberry Whole Milk Greek Yogurt => Greek Whole Milk Blended Blueberry Yogurt,Organic Blended Raspberry Whole Milk Greek Yogurt,Greek Whole Milk Blended Blueberry Yogurt,0.00042191998411595353,0.4098442993470618,387.0339025615269
Greek Whole Milk Blended Blueberry Yogurt => Organic Blended Raspberry Whole Milk Greek Yogurt,Greek Whole Milk Blended Blueberry Yogurt,Organic Blended Raspberry Whole Milk Greek Yogurt,0.00042191998411595353,0.3984375,387.0339025615269
Organic Greek Whole Milk Blended Strawberry Yogurt => Greek Whole Milk Blended Blueberry Yogurt,Organic Greek Whole Milk Blended Strawberry Yogurt,Greek Whole Milk Blended Blueberry Yogurt,0.0006028905655382376,0.36655139893115374,346.15052263439173
Greek Whole Milk Blended Blueberry Yogurt => Organic Greek Whole Milk Blended Strawberry Yogurt,Greek Whole Milk Blended Blueberry Yogurt,Organic Greek Whole Milk Blended Strawberry Yogurt,0.0006028905655382376,0.5693359375,346.1505226343917
"Pears, Kale & Spinach Organic Baby Food => Apples, Kale & Avocados Organic Baby Food","Pears, Kale & Spinach Organic Baby Food","Apples, Kale & Avocados Organic Baby Food",0.00033298586981700255,0.3737666860127684,345.2104828155064
"Apples, Kale & Avocados Organic Baby Food => Pears, Kale & Spinach Organic Baby Food","Apples, Kale & Avocados Organic Baby Food","Pears, Kale & Spinach Organic Baby Food",0.00033298586981700255,0.30754536771728747,345.21048281550634
Non-Fat Greek Yogurt With Strawberries on the Bottom => Non-Fat Blueberry on the Bottom Greek Yogurt,Non-Fat Greek Yogurt With Strawberries on the Bottom,Non-Fat Blueberry on the Bottom Greek Yogurt,0.00042347116052814457,0.2960954446854664,318.3175806274636
Non-Fat Blueberry on the Bottom Greek Yogurt => Non-Fat Greek Yogurt With Strawberries on the Bottom,Non-Fat Blueberry on the Bottom Greek Yogurt,Non-Fat Greek Yogurt With Strawberries on the Bottom,0.00042347116052814457,0.45525291828793774,318.31758062746354
Unsweet Peach Water => Unsweetened Watermelon Water,Unsweet Peach Water,Unsweetened Watermelon Water,0.00031850822330321984,0.4928,315.0687883636364
Unsweetened Watermelon Water => Unsweet Peach Water,Unsweetened Watermelon Water,Unsweet Peach Water,0.00031850822330321984,0.20363636363636364,315.0687883636364
Organic Blended Raspberry Whole Milk Greek Yogurt => Organic Greek Whole Milk Blended Strawberry Yogurt,Organic Blended Raspberry Whole Milk Greek Yogurt,Organic Greek Whole Milk Blended Strawberry Yogurt,0.0005258488037327509,0.5107985936715218,310.56040645653
Organic Greek Whole Milk Blended Strawberry Yogurt => Organic Blended Raspberry Whole Milk Greek Yogurt,Organic Greek Whole Milk Blended Strawberry Yogurt,Organic Blended Raspberry Whole Milk Greek Yogurt,0.0005258488037327509,0.319710782772713,310.56040645653
Coconut  Chocolate Bar => Chocolate Sea Salt,Coconut  Chocolate Bar,Chocolate Sea Salt,0.00047931351136702076,0.45710059171597633,297.6565178411332
Chocolate Sea Salt => Coconut  Chocolate Bar,Chocolate Sea Salt,Coconut  Chocolate Bar,0.00047931351136702076,0.31212121212121213,297.6565178411332
Coconut Chia Bar => Acai Berry Chia Bar,Coconut Chia Bar,Acai Berry Chia Bar,0.0004736258645223204,0.29788617886178864,292.0003224011967
Acai Berry Chia Bar => Coconut Chia Bar,Acai Berry Chia Bar,Coconut Chia Bar,0.0004736258645223204,0.4642676127724278,292.0003224011966
Peanut Butter Egg White Protein Bar => Chocolate Sea Salt,Peanut Butter Egg White Protein Bar,Chocolate Sea Salt,0.0003795211621827327,0.4330383480825959,281.9875736718215
Chocolate Sea Salt => Peanut Butter Egg White Protein Bar,Chocolate Sea Salt,Peanut Butter Egg White Protein Bar,0.0003795211621827327,0.24713804713804713,281.98757367182145
Raspberry Essence Water => Unsweetened Watermelon Water,Raspberry Essence Water,Unsweetened Watermelon Water,0.000363492339256759,0.4410288582183187,281.9692126465983
Unsweetened Watermelon Water => Raspberry Essence Water,Unsweetened Watermelon Water,Raspberry Essence Water,0.000363492339256759,0.23239669421487602,281.9692126465983
Almond Milk Peach Yogurt => Almond Milk Blueberry Yogurt,Almond Milk Peach Yogurt,Almond Milk Blueberry Yogurt,0.0007957534994539859,0.47588126159554733,276.7173704227222
Almond Milk Blueberry Yogurt => Almond Milk Peach Yogurt,Almond Milk Blueberry Yogurt,Almond Milk Peach Yogurt,0.0007957534994539859,0.46271797955502103,276.7173704227222
Almond Milk Blueberry Yogurt => Almond Milk Strawberry Yogurt,Almond Milk Blueberry Yogurt,Almond Milk Strawberry Yogurt,0.0009932699626063073,0.5775706554419724,272.38012405639154
Almond Milk Strawberry Yogurt => Almond Milk Blueberry Yogurt,Almond Milk Strawberry Yogurt,Almond Milk Blueberry Yogurt,0.0009932699626063073,0.46842233601560596,272.3801240563915
Blackberry Yogurt => Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt,Blackberry Yogurt,Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt,0.0003748676329461597,0.28003089996137503,271.87963906611384
Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt => Blackberry Yogurt,Total 2% with Raspberry Pomegranate Lowfat Greek Strained Yogurt,Blackberry Yogurt,0.0003748676329461597,0.36395582329317266,271.8796390661138
Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze => YoKids Squeeze Organic Blueberry Blue Yogurt,Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze,YoKids Squeeze Organic Blueberry Blue Yogurt,0.00034436116350640325,0.36836283185840707,264.15261795308453
YoKids Squeeze Organic Blueberry Blue Yogurt => Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze,YoKids Squeeze Organic Blueberry Blue Yogurt,Yokids Organic Strawberry Banana Lowfat Yogurt Squeeze,0.00034436116350640325,0.24694104560622915,264.15261795308453
Organic Atage 3 Nibbly Fingers Mangoes Carrots => Apples + Strawberries Organic Nibbly Fingers,Organic Atage 3 Nibbly Fingers Mangoes Carrots,Apples + Strawberries Organic Nibbly Fingers,0.00034280998709421227,0.3469387755102041,261.8989628638341
Apples + Strawberries Organic Nibbly Fingers => Organic Atage 3 Nibbly Fingers Mangoes Carrots,Apples + Strawberries Organic Nibbly Fingers,Organic Atage 3 Nibbly Fingers Mangoes Carrots,0.00034280998709421227,0.25878220140515223,261.8989628638341
Unsweetened Blackberry Water => Unsweetened Watermelon Water,Unsweetened Blackberry Water,Unsweetened Watermelon Water,0.0004922399814686124,0.4073598630723149,260.4431381618731
Unsweetened Watermelon Water => Unsweetened Blackberry Water,Unsweetened Watermelon Water,Unsweetened Blackberry Water,0.0004922399814686124,0.31471074380165287,260.4431381618731
Almond Milk Strawberry Yogurt => Almond Milk Peach Yogurt,Almond Milk Strawberry Yogurt,Almond Milk Peach Yogurt,0.0009038187895032926,0.4262375030480371,254.90109792670145
Almond Milk Peach Yogurt => Almond Milk Strawberry Yogurt,Almond Milk Peach Yogurt,Almond Milk Strawberry Yogurt,0.0009038187895032926,0.5405071119356833,254.90109792670142
Coconut Chia Bar => Chocolate Peanut Butter,Coconut Chia Bar,Chocolate Peanut Butter,0.0006297776233495483,0.3960975609756098,247.51503085227947
Chocolate Peanut Butter => Coconut Chia Bar,Chocolate Peanut Butter,Coconut Chia Bar,0.0006297776233495483,0.3935379644588045,247.51503085227944
"Organic Apples, Carrots and Parsnips Puree => Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food","Organic Apples, Carrots and Parsnips Puree",Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,0.00035470233958767664,0.32358490566037734,243.4143854164373
"Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food => Organic Apples, Carrots and Parsnips Puree",Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,"Organic Apples, Carrots and Parsnips Puree",0.00035470233958767664,0.26682224815246985,243.4143854164373
Acai Berry Chia Bar => Chocolate Peanut Butter,Acai Berry Chia Bar,Chocolate Peanut Butter,0.0003929646910883881,0.3852002027369488,240.70544597625295
Chocolate Peanut Butter => Acai Berry Chia Bar,Chocolate Peanut Butter,Acai Berry Chia Bar,0.0003929646910883881,0.2455573505654281,240.70544597625295
Pineapple on the Bottom Greek Yogurt => Low-Fat Mango on the Bottom Greek Yogurt,Pineapple on the Bottom Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,0.0003164399880869652,0.2749326145552561,229.29024384290562
Low-Fat Mango on the Bottom Greek Yogurt => Pineapple on the Bottom Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,Pineapple on the Bottom Greek Yogurt,0.0003164399880869652,0.26390685640362227,229.29024384290562
Stage 1 Apples & Strawberries Organic Pureed Baby Food => Organic Stage 2 Peaches & Bananas Baby Food,Stage 1 Apples & Strawberries Organic Pureed Baby Food,Organic Stage 2 Peaches & Bananas Baby Food,0.0004405341010622456,0.3201803833145434,227.99483954950662
Organic Stage 2 Peaches & Bananas Baby Food => Stage 1 Apples & Strawberries Organic Pureed Baby Food,Organic Stage 2 Peaches & Bananas Baby Food,Stage 1 Apples & Strawberries Organic Pureed Baby Food,0.0004405341010622456,0.3136966126656848,227.9948395495066
"Organic Apples, Carrots and Parsnips Puree => Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food","Organic Apples, Carrots and Parsnips Puree",Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,0.0005801399781594361,0.529245283018868,223.14559522193568
"Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food => Organic Apples, Carrots and Parsnips Puree",Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,"Organic Apples, Carrots and Parsnips Puree",0.0005801399781594361,0.2446043165467626,223.14559522193565
Low-Fat Strawberry Banana on the Bottom Greek Yogurt => Low-Fat Mango on the Bottom Greek Yogurt,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,0.0003381564578576392,0.25962683604605,216.5254225711244
Low-Fat Mango on the Bottom Greek Yogurt => Low-Fat Strawberry Banana on the Bottom Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,0.0003381564578576392,0.2820181112548512,216.52542257112438
Peach Yoghurt => Mango Yoghurt,Peach Yoghurt,Mango Yoghurt,0.0003614241040405043,0.27826433121019106,210.30389558023015
Mango Yoghurt => Peach Yoghurt,Mango Yoghurt,Peach Yoghurt,0.0003614241040405043,0.2731535756154748,210.30389558023015
Organic Lemon Lowfat Yogurt => Lowfat Key Lime Yogurt,Organic Lemon Lowfat Yogurt,Lowfat Key Lime Yogurt,0.00043949998345411826,0.29575504523312457,208.60502901589595
Lowfat Key Lime Yogurt => Organic Lemon Lowfat Yogurt,Lowfat Key Lime Yogurt,Organic Lemon Lowfat Yogurt,0.00043949998345411826,0.3099927060539752,208.60502901589592
Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food => Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,0.0006437382110592673,0.48424737456242706,204.17313502544735
Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food => Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food,Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,0.0006437382110592673,0.27141922825376064,204.17313502544735
Strained Whole-Milk Yogurt Blueberry => Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,Strained Whole-Milk Yogurt Blueberry,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,0.00032161057612760185,0.5380622837370242,203.564371233166
Mixed Berries Whole Milk Icelandic Style Skyr Yogurt => Strained Whole-Milk Yogurt Blueberry,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,Strained Whole-Milk Yogurt Blueberry,0.00032161057612760185,0.12167449139280125,203.564371233166
Blueberry on the Bottom Nonfat Greek Yogurt => Strawberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,0.0009943040802144346,0.4669742593491986,192.81291399861223
Strawberry on the Bottom Nonfat Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Strawberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0009943040802144346,0.4105465414175918,192.81291399861223
"Organic Apples, Carrots and Parsnips Puree => Organic Pears, Peas and Broccoli Puree Stage 1","Organic Apples, Carrots and Parsnips Puree","Organic Pears, Peas and Broccoli Puree Stage 1",0.00044673880671100964,0.4075471698113208,192.33839608828976
"Organic Pears, Peas and Broccoli Puree Stage 1 => Organic Apples, Carrots and Parsnips Puree","Organic Pears, Peas and Broccoli Puree Stage 1","Organic Apples, Carrots and Parsnips Puree",0.00044673880671100964,0.2108345534407028,192.33839608828973
Vitamin Water Zero Rise Orange => Vitamin Water Zero Squeezed Lemonade,Vitamin Water Zero Rise Orange,Vitamin Water Zero Squeezed Lemonade,0.000535155862205897,0.3622681134056703,189.71901641385887
Vitamin Water Zero Squeezed Lemonade => Vitamin Water Zero Rise Orange,Vitamin Water Zero Squeezed Lemonade,Vitamin Water Zero Rise Orange,0.000535155862205897,0.2802599512591389,189.71901641385887
Low-Fat Strawberry Banana on the Bottom Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.0003857258678314967,0.29614926558158,187.0533697005307
Raspberry on the Bottom Nonfat Greek Yogurt => Low-Fat Strawberry Banana on the Bottom Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Low-Fat Strawberry Banana on the Bottom Greek Yogurt,0.0003857258678314967,0.24363161332462444,187.0533697005307
"Organic Pears, Peas and Broccoli Puree Stage 1 => Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food","Organic Pears, Peas and Broccoli Puree Stage 1",Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,0.0005263658625368145,0.24841386041971694,186.86751484772435
"Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food => Organic Pears, Peas and Broccoli Puree Stage 1",Organic 4 Months Butternut Squash Carrots Apples + Prunes Baby Food,"Organic Pears, Peas and Broccoli Puree Stage 1",0.0005263658625368145,0.39595488136911705,186.86751484772432
Low-Fat Mango on the Bottom Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.00035263410437142193,0.29409228115567054,185.75414018013237
Raspberry on the Bottom Nonfat Greek Yogurt => Low-Fat Mango on the Bottom Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Low-Fat Mango on the Bottom Greek Yogurt,0.00035263410437142193,0.22273024167210972,185.75414018013237
Organic Greek Lowfat Yogurt With Blueberries => Organic Greek Lowfat Yogurt With Strawberries,Organic Greek Lowfat Yogurt With Blueberries,Organic Greek Lowfat Yogurt With Strawberries,0.0007176776200403719,0.4173180998196031,185.15711909628573
Organic Greek Lowfat Yogurt With Strawberries => Organic Greek Lowfat Yogurt With Blueberries,Organic Greek Lowfat Yogurt With Strawberries,Organic Greek Lowfat Yogurt With Blueberries,0.0007176776200403719,0.31842165634319797,185.15711909628573
Organic Peach Lowfat Yogurt => Lowfat Blueberry Yogurt,Organic Peach Lowfat Yogurt,Lowfat Blueberry Yogurt,0.00046173351202885603,0.29040650406504065,184.81435517138982
Lowfat Blueberry Yogurt => Organic Peach Lowfat Yogurt,Lowfat Blueberry Yogurt,Organic Peach Lowfat Yogurt,0.00046173351202885603,0.29384666008555443,184.8143551713898
Organic Nonfat Greek Yogurt With Raspberries => Organic Greek Nonfat Yogurt With Mixed Berries,Organic Nonfat Greek Yogurt With Raspberries,Organic Greek Nonfat Yogurt With Mixed Berries,0.00043277821900129055,0.45292207792207795,182.9105336092181
Organic Greek Nonfat Yogurt With Mixed Berries => Organic Nonfat Greek Yogurt With Raspberries,Organic Greek Nonfat Yogurt With Mixed Berries,Organic Nonfat Greek Yogurt With Raspberries,0.00043277821900129055,0.1747755272499478,182.9105336092181
Non Fat Black Cherry on the Bottom Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0005563552731725073,0.3894317770539269,182.89637875928304
Blueberry on the Bottom Nonfat Greek Yogurt => Non Fat Black Cherry on the Bottom Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Non Fat Black Cherry on the Bottom Greek Yogurt,0.0005563552731725073,0.26129188926663427,182.89637875928298
Yotoddler Organic Pear Spinach Mango Yogurt => Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,Yotoddler Organic Pear Spinach Mango Yogurt,Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,0.0010723799596280485,0.4468864468864469,182.1082044798859
Organic Whole Milk Strawberry Beet Berry Yogurt Pouch => Yotoddler Organic Pear Spinach Mango Yogurt,Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,Yotoddler Organic Pear Spinach Mango Yogurt,0.0010723799596280485,0.43699957859249894,182.10820447988587
Organic Nonfat Greek Yogurt With Raspberries => Organic Nonfat Greek Yogurt With Peaches,Organic Nonfat Greek Yogurt With Raspberries,Organic Nonfat Greek Yogurt With Peaches,0.0003779699857705417,0.39556277056277056,177.9955158847667
Organic Nonfat Greek Yogurt With Peaches => Organic Nonfat Greek Yogurt With Raspberries,Organic Nonfat Greek Yogurt With Peaches,Organic Nonfat Greek Yogurt With Raspberries,0.0003779699857705417,0.17007910656119124,177.9955158847667
YoKids Squeeze Organic Blueberry Blue Yogurt => YoKids Squeeze! Organic Strawberry Flavor Yogurt,YoKids Squeeze Organic Blueberry Blue Yogurt,YoKids Squeeze! Organic Strawberry Flavor Yogurt,0.0006680399748502598,0.4790507971820541,177.69311594991325
YoKids Squeeze! Organic Strawberry Flavor Yogurt => YoKids Squeeze Organic Blueberry Blue Yogurt,YoKids Squeeze! Organic Strawberry Flavor Yogurt,YoKids Squeeze Organic Blueberry Blue Yogurt,0.0006680399748502598,0.24779439969313388,177.69311594991325
Raspberry on the Bottom Nonfat Greek Yogurt => Blueberry on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,0.0005930664482610279,0.37459177008491185,175.92677921625568
Blueberry on the Bottom Nonfat Greek Yogurt => Raspberry on the Bottom Nonfat Greek Yogurt,Blueberry on the Bottom Nonfat Greek Yogurt,Raspberry on the Bottom Nonfat Greek Yogurt,0.0005930664482610279,0.27853326857697913,175.92677921625568
Almond Milk Peach Yogurt => Vanilla Almond Milk Yogurt,Almond Milk Peach Yogurt,Vanilla Almond Milk Yogurt,0.0005801399781594361,0.3469387755102041,174.28185528756956
Vanilla Almond Milk Yogurt => Almond Milk Peach Yogurt,Vanilla Almond Milk Yogurt,Almond Milk Peach Yogurt,0.0005801399781594361,0.2914285714285714,174.28185528756956
Blueberry Whole Milk Yogurt Pouch => Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,Blueberry Whole Milk Yogurt Pouch,Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,0.0008231576160693604,0.42183359830418654,171.8990578293025
Organic Whole Milk Strawberry Beet Berry Yogurt Pouch => Blueberry Whole Milk Yogurt Pouch,Organic Whole Milk Strawberry Beet Berry Yogurt Pouch,Blueberry Whole Milk Yogurt Pouch,0.0008231576160693604,0.33544037083860095,171.8990578293025
"Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods => Organic Stage 4 Green Bean Pear & Pea Baby Food","Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods",Organic Stage 4 Green Bean Pear & Pea Baby Food,0.00032109351732353817,0.23939861218195838,168.4864433543313
"Organic Stage 4 Green Bean Pear & Pea Baby Food => Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods",Organic Stage 4 Green Bean Pear & Pea Baby Food,"Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods",0.00032109351732353817,0.2259825327510917,168.48644335433127
Organic Strawberry Yogurt & Fruit Snack => Banana & Mango Organic Yogurt & Fruit Snacks ,Organic Strawberry Yogurt & Fruit Snack,Banana & Mango Organic Yogurt & Fruit Snacks ,0.00036504351566895,0.19486613303891803,168.39777442153536
Banana & Mango Organic Yogurt & Fruit Snacks  => Organic Strawberry Yogurt & Fruit Snack,Banana & Mango Organic Yogurt & Fruit Snacks ,Organic Strawberry Yogurt & Fruit Snack,0.00036504351566895,0.3154602323503128,168.39777442153533
